"gutenberg_id" "text"
164 "pressure of the atmosphere is represented by the weight of a column of"
164 "water thirty-two feet high.  In reality the column of water would be"
164 "shorter, as we are speaking of sea water, the density of which is"
164 "greater than that of fresh water.  Very well, when you dive, Ned, as"
164 "many times 32 feet of water as there are above you, so many times does"
164 "your body bear a pressure equal to that of the atmosphere, that is to"
164 "say, 15 lb. for each square inch of its surface.  It follows, then,"
164 "that at 320 feet this pressure equals that of 10 atmospheres, of 100"
164 "atmospheres at 3,200 feet, and of 1,000 atmospheres at 32,000 feet,"
164 "that is, about 6 miles; which is equivalent to saying that if you could"
164 "attain this depth in the ocean, each square three-eighths of an inch of"
164 "the surface of your body would bear a pressure of 5,600 lb.  Ah! my"
164 "brave Ned, do you know how many square inches you carry on the surface"
164 "of your body?\""
164 ""
164 "\"I have no idea, Mr. Aronnax.\""
164 ""
164 "\"About 6,500; and as in reality the atmospheric pressure is about 15"
164 "lb.  to the square inch, your 6,500 square inches bear at this moment a"
164 "pressure of 97,500 lb.\""
164 ""
164 "\"Without my perceiving it?\""
164 ""
164 "\"Without your perceiving it.  And if you are not crushed by such a"
164 "pressure, it is because the air penetrates the interior of your body"
164 "with equal pressure.  Hence perfect equilibrium between the interior"
164 "and exterior pressure, which thus neutralise each other, and which"
164 "allows you to bear it without inconvenience.  But in the water it is"
164 "another thing.\""
164 ""
164 "\"Yes, I understand,\" replied Ned, becoming more attentive; \"because the"
164 "water surrounds me, but does not penetrate.\""
164 ""
164 "\"Precisely, Ned:  so that at 32 feet beneath the surface of the sea you"
164 "would undergo a pressure of 97,500 lb.; at 320 feet, ten times that"
164 "pressure; at 3,200 feet, a hundred times that pressure; lastly, at"
164 "32,000 feet, a thousand times that pressure would be 97,500,000"
164 "lb.--that is to say, that you would be flattened as if you had been"
164 "drawn from the plates of a hydraulic machine!\""
164 ""
164 "\"The devil!\" exclaimed Ned."
164 ""
164 "\"Very well, my worthy harpooner, if some vertebrate, several hundred"
164 "yards long, and large in proportion, can maintain itself in such"
164 "depths--of those whose surface is represented by millions of square"
164 "inches, that is by tens of millions of pounds, we must estimate the"
164 "pressure they undergo.  Consider, then, what must be the resistance of"
164 "their bony structure, and the strength of their organisation to"
164 "withstand such pressure!\""
164 ""
164 "\"Why!\" exclaimed Ned Land, \"they must be made of iron plates eight"
164 "inches thick, like the armoured frigates.\""
164 ""
164 "\"As you say, Ned.  And think what destruction such a mass would cause,"
164 "if hurled with the speed of an express train against the hull of a"
164 "vessel.\""
164 ""
164 "\"Yes--certainly--perhaps,\" replied the Canadian, shaken by these"
164 "figures, but not yet willing to give in."
164 ""
164 "\"Well, have I convinced you?\""
164 ""
164 "\"You have convinced me of one thing, sir, which is that, if such"
164 "animals do exist at the bottom of the seas, they must necessarily be as"
164 "strong as you say.\""
164 ""
164 "\"But if they do not exist, mine obstinate harpooner, how explain the"
164 "accident to the Scotia?\""
164 ""
164 ""
164 ""
164 "CHAPTER V"
164 ""
164 "AT A VENTURE"
164 ""
164 "The voyage of the Abraham Lincoln was for a long time marked by no"
164 "special incident.  But one circumstance happened which showed the"
164 "wonderful dexterity of Ned Land, and proved what confidence we might"
164 "place in him."
164 ""
164 "The 30th of June, the frigate spoke some American whalers, from whom we"
164 "learned that they knew nothing about the narwhal.  But one of them, the"
164 "captain of the Monroe, knowing that Ned Land had shipped on board the"
164 "Abraham Lincoln, begged for his help in chasing a whale they had in"
164 "sight.  Commander Farragut, desirous of seeing Ned Land at work, gave"
164 "him permission to go on board the Monroe.  And fate served our Canadian"
164 "so well that, instead of one whale, he harpooned two with a double"
164 "blow, striking one straight to the heart, and catching the other after"
164 "some minutes' pursuit."
164 ""
164 "Decidedly, if the monster ever had to do with Ned Land's harpoon, I"
164 "would not bet in its favour."
164 ""
164 "The frigate skirted the south-east coast of America with great"
164 "rapidity.  The 3rd of July we were at the opening of the Straits of"
164 "Magellan, level with Cape Vierges.  But Commander Farragut would not"
164 "take a tortuous passage, but doubled Cape Horn."
164 ""
164 "The ship's crew agreed with him.  And certainly it was possible that"
164 "they might meet the narwhal in this narrow pass.  Many of the sailors"
164 "affirmed that the monster could not pass there, \"that he was too big"
164 "for that!\""
164 ""
164 "The 6th of July, about three o'clock in the afternoon, the Abraham"
164 "Lincoln, at fifteen miles to the south, doubled the solitary island,"
164 "this lost rock at the extremity of the American continent, to which"
164 "some Dutch sailors gave the name of their native town, Cape Horn.  The"
164 "course was taken towards the north-west, and the next day the screw of"
164 "the frigate was at last beating the waters of the Pacific."
164 ""
164 "\"Keep your eyes open!\" called out the sailors."
164 ""
164 "And they were opened widely.  Both eyes and glasses, a little dazzled,"
164 "it is true, by the prospect of two thousand dollars, had not an"
164 "instant's repose."
164 ""
164 "I myself, for whom money had no charms, was not the least attentive on"
164 "board.  Giving but few minutes to my meals, but a few hours to sleep,"
164 "indifferent to either rain or sunshine, I did not leave the poop of the"
164 "vessel.  Now leaning on the netting of the forecastle, now on the"
164 "taffrail, I devoured with eagerness the soft foam which whitened the"
164 "sea as far as the eye could reach; and how often have I shared the"
164 "emotion of the majority of the crew, when some capricious whale raised"
164 "its black back above the waves!  The poop of the vessel was crowded on"
164 "a moment.  The cabins poured forth a torrent of sailors and officers,"
164 "each with heaving breast and troubled eye watching the course of the"
164 "cetacean.  I looked and looked till I was nearly blind, whilst Conseil"
164 "kept repeating in a calm voice:"
164 ""
164 "\"If, sir, you would not squint so much, you would see better!\""
164 ""
164 "But vain excitement!  The Abraham Lincoln checked its speed and made"
164 "for the animal signalled, a simple whale, or common cachalot, which"
164 "soon disappeared amidst a storm of abuse."
164 ""
164 "But the weather was good.  The voyage was being accomplished under the"
164 "most favourable auspices.  It was then the bad season in Australia, the"
164 "July of that zone corresponding to our January in Europe, but the sea"
164 "was beautiful and easily scanned round a vast circumference."
164 ""
164 "The 20th of July, the tropic of Capricorn was cut by 105d of longitude,"
164 "and the 27th of the same month we crossed the Equator on the 110th"
164 "meridian.  This passed, the frigate took a more decided westerly"
164 "direction, and scoured the central waters of the Pacific.  Commander"
164 "Farragut thought, and with reason, that it was better to remain in deep"
164 "water, and keep clear of continents or islands, which the beast itself"
164 "seemed to shun (perhaps because there was not enough water for him!"
164 "suggested the greater part of the crew). The frigate passed at some"
164 "distance from the Marquesas and the Sandwich Islands, crossed the"
164 "tropic of Cancer, and made for the China Seas.  We were on the theatre"
